dataset,baseline,perturbation,class,pearson_r,l2,split_type,baseline_type,class_name
k562,lpm_randomPertEmb,TUT1,Transcription,0.281619393534659,3.008210819047422,functional_class_holdout,,
k562,lpm_randomPertEmb,TXNL4A,Transcription,0.0765788162028724,5.180143849706539,functional_class_holdout,,
k562,lpm_randomPertEmb,U2AF1,Transcription,0.5312785676001004,8.03391507135663,functional_class_holdout,,
k562,lpm_randomPertEmb,U2AF2,Transcription,0.3616952403089524,4.569970565915397,functional_class_holdout,,
k562,lpm_randomPertEmb,UPF1,Transcription,0.1939942213680709,5.88156180589706,functional_class_holdout,,
k562,lpm_randomPertEmb,UPF2,Transcription,0.1426358462299887,5.466811570766363,functional_class_holdout,,
k562,lpm_randomPertEmb,USP39,Transcription,0.334315384409159,6.760723630901578,functional_class_holdout,,
k562,lpm_randomPertEmb,UTP15,Transcription,0.5018159849958908,6.996956210738089,functional_class_holdout,,
k562,lpm_randomPertEmb,UTP18,Transcription,0.1038272871588947,5.844033818852574,functional_class_holdout,,
k562,lpm_randomPertEmb,UTP20,Transcription,0.3302861636055177,6.164629058731241,functional_class_holdout,,
k562,lpm_randomPertEmb,UTP23,Transcription,0.2873106971408841,4.594531932478164,functional_class_holdout,,
k562,lpm_randomPertEmb,UTP6,Transcription,0.2518883486253196,6.782835566586815,functional_class_holdout,,
k562,lpm_randomPertEmb,VPS72,Transcription,0.0145051558131513,5.5009998358596315,functional_class_holdout,,
k562,lpm_randomPertEmb,WBP11,Transcription,0.5318478360462847,4.8380151500191495,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR12,Transcription,0.4998715204085933,4.867518203520104,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR3,Transcription,0.4464542980311528,4.995908187358392,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR36,Transcription,0.4010605424105999,5.281304779785034,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR43,Transcription,0.4392442459769297,8.480660198264477,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR46,Transcription,0.2691246972500388,5.312531974402593,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR5,Transcription,0.0421376679362587,7.785469428400121,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR55,Transcription,-0.0475827909413993,4.225242587533661,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR75,Transcription,0.4433104711611026,6.764381947107474,functional_class_holdout,,
k562,lpm_randomPertEmb,WDR82,Transcription,0.54949565974422,7.84948198406464,functional_class_holdout,,
k562,lpm_randomPertEmb,XAB2,Transcription,0.3295873386112436,7.087002661860514,functional_class_holdout,,
k562,lpm_randomPertEmb,XRN2,Transcription,0.3494231397110645,4.8830202780103855,functional_class_holdout,,
k562,lpm_randomPertEmb,YEATS2,Transcription,0.0998372126642783,3.718080926559597,functional_class_holdout,,
k562,lpm_randomPertEmb,YEATS4,Transcription,-0.0727504268292318,5.14716573001634,functional_class_holdout,,
k562,lpm_randomPertEmb,YTHDC1,Transcription,0.4246170085483695,4.92625224879569,functional_class_holdout,,
k562,lpm_randomPertEmb,ZBTB17,Transcription,0.1791678586168554,3.9073566918974874,functional_class_holdout,,
k562,lpm_randomPertEmb,ZCRB1,Transcription,0.1217553014635706,4.258589164677193,functional_class_holdout,,
k562,lpm_randomPertEmb,ZMAT2,Transcription,0.3441626593001208,5.004895522446964,functional_class_holdout,,
k562,lpm_randomPertEmb,ZMAT5,Transcription,0.3201597093071575,4.18392413535756,functional_class_holdout,,
k562,lpm_randomPertEmb,ZNF236,Transcription,0.287162103444146,5.667592455743157,functional_class_holdout,,
k562,lpm_randomPertEmb,ZNF574,Transcription,0.1923527215418571,2.660750916901391,functional_class_holdout,,
k562,lpm_randomGeneEmb,ABT1,Transcription,0.2041881083078545,4.732329127786398,functional_class_holdout,,
k562,lpm_randomGeneEmb,ACTR6,Transcription,-0.1352076658054922,5.023603802170274,functional_class_holdout,,
k562,lpm_randomGeneEmb,ALYREF,Transcription,0.3540263281267157,3.4958680415339356,functional_class_holdout,,
k562,lpm_randomGeneEmb,AQR,Transcription,0.5103096527398148,14.303329656789971,functional_class_holdout,,
k562,lpm_randomGeneEmb,ARGLU1,Transcription,-0.0154557294834952,3.85618817795721,functional_class_holdout,,
k562,lpm_randomGeneEmb,ARMC7,Transcription,0.2675858246918155,3.973817757508737,functional_class_holdout,,
k562,lpm_randomGeneEmb,ATF5,Transcription,0.6522205990768579,6.920208536332091,functional_class_holdout,,
k562,lpm_randomGeneEmb,BCAS2,Transcription,0.4690872382796337,5.88667265592577,functional_class_holdout,,
k562,lpm_randomGeneEmb,BMS1,Transcription,0.2371013490961963,8.90630014812919,functional_class_holdout,,
k562,lpm_randomGeneEmb,BOP1,Transcription,0.4802679186755473,3.238225487015236,functional_class_holdout,,
k562,lpm_randomGeneEmb,BUD13,Transcription,0.3820081714554943,6.352054570583013,functional_class_holdout,,
k562,lpm_randomGeneEmb,BUD31,Transcription,0.1095864961859208,8.783397256634421,functional_class_holdout,,
k562,lpm_randomGeneEmb,CCNH,Transcription,0.3044157690302643,5.103474756020001,functional_class_holdout,,
k562,lpm_randomGeneEmb,CCNK,Transcription,0.1083550722304427,3.6569174080318256,functional_class_holdout,,
k562,lpm_randomGeneEmb,CDC40,Transcription,0.3935531232369497,4.726821523513939,functional_class_holdout,,
k562,lpm_randomGeneEmb,CDC5L,Transcription,0.5564536705691683,7.874476784101163,functional_class_holdout,,
k562,lpm_randomGeneEmb,CDK9,Transcription,0.0181743478452789,4.540544100534825,functional_class_holdout,,
k562,lpm_randomGeneEmb,CHD4,Transcription,0.1345101798316305,7.027463090336593,functional_class_holdout,,
k562,lpm_randomGeneEmb,CLP1,Transcription,0.1978533894702954,5.343088121066197,functional_class_holdout,,
k562,lpm_randomGeneEmb,CMTR1,Transcription,-0.0733339843531139,6.477965368549803,functional_class_holdout,,
k562,lpm_randomGeneEmb,CNOT1,Transcription,0.4707899667402812,10.109396705004013,functional_class_holdout,,
k562,lpm_randomGeneEmb,CNOT2,Transcription,0.3220516034859698,5.583447257870709,functional_class_holdout,,
k562,lpm_randomGeneEmb,CPSF1,Transcription,0.2219182600389036,6.274661844732278,functional_class_holdout,,
k562,lpm_randomGeneEmb,CPSF3,Transcription,0.344158992536318,5.172256424456014,functional_class_holdout,,
k562,lpm_randomGeneEmb,CPSF6,Transcription,0.3093938420923525,7.96965085964445,functional_class_holdout,,
k562,lpm_randomGeneEmb,CRNKL1,Transcription,0.4970051497426608,4.2407302722702855,functional_class_holdout,,
k562,lpm_randomGeneEmb,CSTF1,Transcription,0.4136098346013347,4.446606543407281,functional_class_holdout,,
k562,lpm_randomGeneEmb,CSTF3,Transcription,0.2762812205496857,6.448842851912885,functional_class_holdout,,
k562,lpm_randomGeneEmb,CTDP1,Transcription,0.3132247709044518,4.678032506427046,functional_class_holdout,,
k562,lpm_randomGeneEmb,CTNNBL1,Transcription,0.1063174384925326,5.717901683636816,functional_class_holdout,,
k562,lpm_randomGeneEmb,CTR9,Transcription,0.3490977601641227,9.934492556256115,functional_class_holdout,,
k562,lpm_randomGeneEmb,CWC15,Transcription,0.404097260722877,8.37008567621513,functional_class_holdout,,
k562,lpm_randomGeneEmb,CWC22,Transcription,0.3586256246661372,7.262437971210221,functional_class_holdout,,
k562,lpm_randomGeneEmb,CXXC1,Transcription,0.3271443087675014,5.384998260455165,functional_class_holdout,,
k562,lpm_randomGeneEmb,DBR1,Transcription,0.2135062973969945,5.720405125303115,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX10,Transcription,0.2424668206102524,5.228189250366843,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX18,Transcription,0.5169110823654163,7.409699428071874,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX21,Transcription,0.2775194193552031,5.365192883538854,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX23,Transcription,0.3660176210912902,6.260201517604216,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX27,Transcription,0.3803502750429982,5.656921318233879,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX41,Transcription,0.3182865353955544,9.070386060919324,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX46,Transcription,0.4114432987178584,5.341818046655562,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX47,Transcription,0.4830708805052588,6.874604151109211,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX49,Transcription,0.0221740564268125,5.669899681600959,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX5,Transcription,-0.0194848993424328,4.467345045609181,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX51,Transcription,0.343776632720393,4.205149002027171,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX52,Transcription,0.2750538670158088,5.2038654996032045,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX54,Transcription,0.4147937855040982,4.565407824691859,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX55,Transcription,0.3247462204507451,3.55328945503237,functional_class_holdout,,
k562,lpm_randomGeneEmb,DDX56,Transcription,0.609628165783032,5.256930888248147,functional_class_holdout,,
k562,lpm_randomGeneEmb,DHX16,Transcription,0.4345796747665957,6.77231590191192,functional_class_holdout,,
k562,lpm_randomGeneEmb,DHX36,Transcription,0.3527918573207679,3.7061524188801545,functional_class_holdout,,
k562,lpm_randomGeneEmb,DICER1,Transcription,0.2529361538723084,3.5628987895911153,functional_class_holdout,,
k562,lpm_randomGeneEmb,DIMT1,Transcription,0.3721564474793438,5.779263336439168,functional_class_holdout,,
k562,lpm_randomGeneEmb,DIS3,Transcription,0.2257940472528055,8.572378816073163,functional_class_holdout,,
k562,lpm_randomGeneEmb,DKC1,Transcription,0.1887639739797527,5.504749892668656,functional_class_holdout,,
k562,lpm_randomGeneEmb,DMAP1,Transcription,0.3664311347644092,8.307038629137878,functional_class_holdout,,
k562,lpm_randomGeneEmb,DNAJC17,Transcription,0.3629616472472004,8.767883988168194,functional_class_holdout,,
k562,lpm_randomGeneEmb,DNMT1,Transcription,-0.1029269708113621,4.342137786124315,functional_class_holdout,,
k562,lpm_randomGeneEmb,DNTTIP2,Transcription,0.4571065979850046,6.5929241954832705,functional_class_holdout,,
k562,lpm_randomGeneEmb,DR1,Transcription,0.0772623826629706,4.274753782803825,functional_class_holdout,,
k562,lpm_randomGeneEmb,DRAP1,Transcription,0.1590756850107535,3.530325746413294,functional_class_holdout,,
k562,lpm_randomGeneEmb,EBNA1BP2,Transcription,0.4904666913517275,5.397529745442776,functional_class_holdout,,
k562,lpm_randomGeneEmb,ECD,Transcription,0.3860130034643789,5.210796672453268,functional_class_holdout,,
k562,lpm_randomGeneEmb,EFTUD2,Transcription,0.5082619634970678,7.939147101265894,functional_class_holdout,,
k562,lpm_randomGeneEmb,ELP3,Transcription,0.1648671441592794,3.7683611049125223,functional_class_holdout,,
k562,lpm_randomGeneEmb,ELP5,Transcription,0.1609875066762613,3.522555825555858,functional_class_holdout,,
k562,lpm_randomGeneEmb,ERCC3,Transcription,0.1436218370338988,3.8176639941211983,functional_class_holdout,,
k562,lpm_randomGeneEmb,ESF1,Transcription,0.3054511876622485,4.45363560997756,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC10,Transcription,0.255936791760965,4.169869694682978,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC2,Transcription,0.3703698952789892,8.696466588464482,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC3,Transcription,0.3188627066045268,9.519367898604775,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC4,Transcription,0.3366578946243976,8.540976960229958,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC5,Transcription,0.3758639437276433,8.673812241017373,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC6,Transcription,0.3212786825800876,7.99129813838017,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC7,Transcription,0.1712054429026549,5.54461369853693,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC8,Transcription,0.3388381687011594,7.815401132467577,functional_class_holdout,,
k562,lpm_randomGeneEmb,EXOSC9,Transcription,0.3470766856452965,9.529742012007992,functional_class_holdout,,
k562,lpm_randomGeneEmb,FAM50A,Transcription,0.3932867267051534,8.267957091898467,functional_class_holdout,,
k562,lpm_randomGeneEmb,FARSA,Transcription,0.6200872069510434,5.558412357969724,functional_class_holdout,,
k562,lpm_randomGeneEmb,FARSB,Transcription,0.5590695332033923,6.170653248105253,functional_class_holdout,,
k562,lpm_randomGeneEmb,FASTKD5,Transcription,0.110881595020089,4.0003397238253,functional_class_holdout,,
k562,lpm_randomGeneEmb,FBL,Transcription,0.521964705332856,7.253814674521137,functional_class_holdout,,
k562,lpm_randomGeneEmb,FCF1,Transcription,0.3965868094873109,5.8066844029667495,functional_class_holdout,,
k562,lpm_randomGeneEmb,FTSJ3,Transcription,0.5619751796665037,4.886599947017208,functional_class_holdout,,
k562,lpm_randomGeneEmb,GLE1,Transcription,0.3921928518478934,5.02974977991893,functional_class_holdout,,
k562,lpm_randomGeneEmb,GPKOW,Transcription,0.2498397579539512,5.317540537310691,functional_class_holdout,,
k562,lpm_randomGeneEmb,GRSF1,Transcription,0.4538134392615016,3.106017557749602,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF2A1,Transcription,0.2567181117867381,5.7668580992542235,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF2A2,Transcription,0.2019803671495799,4.78191383466558,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF2B,Transcription,0.3203486020235195,6.407190695547214,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF2E1,Transcription,0.3341204746793738,3.7465354181137407,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF2E2,Transcription,0.3149098660668969,4.8275552365335,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF2F2,Transcription,0.2874649785684648,6.295443599341765,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF2H1,Transcription,0.5330243466787342,4.635435189704567,functional_class_holdout,,
k562,lpm_randomGeneEmb,GTF3C3,Transcription,0.2346877347653675,3.641204132718276,functional_class_holdout,,
k562,lpm_randomGeneEmb,HEATR1,Transcription,0.5763442482793741,6.482806766840003,functional_class_holdout,,
k562,lpm_randomGeneEmb,HINFP,Transcription,0.4304966675146097,5.1304953953363315,functional_class_holdout,,
k562,lpm_randomGeneEmb,HNRNPC,Transcription,0.50199482808932,6.61960194490232,functional_class_holdout,,
k562,lpm_randomGeneEmb,HNRNPH1,Transcription,0.3414975044615165,4.645713767808056,functional_class_holdout,,
k562,lpm_randomGeneEmb,HNRNPL,Transcription,0.4522228003046022,5.594073716962476,functional_class_holdout,,
k562,lpm_randomGeneEmb,HNRNPM,Transcription,0.440922580394376,3.7776861937963777,functional_class_holdout,,
k562,lpm_randomGeneEmb,HNRNPU,Transcription,0.2539535817969,5.628471542549643,functional_class_holdout,,
k562,lpm_randomGeneEmb,IARS2,Transcription,0.5837472073500036,5.108002790592627,functional_class_holdout,,
k562,lpm_randomGeneEmb,ICE1,Transcription,0.4377172249590999,4.802069107973163,functional_class_holdout,,
k562,lpm_randomGeneEmb,IK,Transcription,0.507343603011084,4.242395696985718,functional_class_holdout,,
k562,lpm_randomGeneEmb,ILF2,Transcription,-0.0056602734777011,5.803914583573351,functional_class_holdout,,
k562,lpm_randomGeneEmb,IMP4,Transcription,0.4142483686755381,6.805181673127477,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS1,Transcription,0.0090827231699999,3.739201784632137,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS2,Transcription,0.569587062341759,11.377549782701845,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS4,Transcription,0.498869778473999,7.97604682290866,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS5,Transcription,0.38480493412449,9.625894658856762,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS6,Transcription,0.0994853948380569,3.9917217192047585,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS7,Transcription,0.4589086983324245,7.17351942961336,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS8,Transcription,0.4988055524161729,9.279832080211316,functional_class_holdout,,
k562,lpm_randomGeneEmb,INTS9,Transcription,0.5174636563500516,7.232015383980887,functional_class_holdout,,
k562,lpm_randomGeneEmb,JAZF1,Transcription,0.3070941565377059,3.0100501173760015,functional_class_holdout,,
k562,lpm_randomGeneEmb,KANSL1,Transcription,0.2456464439926969,7.479696146612777,functional_class_holdout,,
k562,lpm_randomGeneEmb,KANSL3,Transcription,0.0701521202760605,5.160116368934854,functional_class_holdout,,
k562,lpm_randomGeneEmb,KRR1,Transcription,0.3910118457690535,5.643184549371751,functional_class_holdout,,
k562,lpm_randomGeneEmb,LAS1L,Transcription,0.2967019559324345,4.257541634300237,functional_class_holdout,,
k562,lpm_randomGeneEmb,LIN54,Transcription,0.0963645706895383,2.9454313716035037,functional_class_holdout,,
k562,lpm_randomGeneEmb,LRPPRC,Transcription,0.206281815846346,6.946834712012528,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM10,Transcription,-0.0130065313271721,4.785589963921428,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM11,Transcription,0.2685123062657603,4.624331905916009,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM2,Transcription,0.5116165430186856,7.688890644115415,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM3,Transcription,0.3408380203875693,6.107146877150148,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM4,Transcription,0.4448576974267116,6.552153951999818,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM5,Transcription,0.3492331714725836,3.9695934407067455,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM6,Transcription,0.5608811676640819,6.81695203567011,functional_class_holdout,,
k562,lpm_randomGeneEmb,LSM7,Transcription,0.3533278326789059,5.836821210220668,functional_class_holdout,,
k562,lpm_randomGeneEmb,LUC7L3,Transcription,0.1873496041753949,7.101158877271285,functional_class_holdout,,
k562,lpm_randomGeneEmb,MAGOH,Transcription,0.426890151799125,5.014104193869895,functional_class_holdout,,
k562,lpm_randomGeneEmb,MAK16,Transcription,0.5362765447192878,4.874368656640747,functional_class_holdout,,
k562,lpm_randomGeneEmb,MARS2,Transcription,0.2483118256894652,3.634423981999799,functional_class_holdout,,
k562,lpm_randomGeneEmb,MAX,Transcription,0.4505145557422386,7.836546271855652,functional_class_holdout,,
k562,lpm_randomGeneEmb,MCM3AP,Transcription,0.2841520907993831,4.71721772398778,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED10,Transcription,0.5510251778195487,5.817579379624698,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED11,Transcription,0.546073895532831,6.042046548382551,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED14,Transcription,0.5693396338736387,5.923751750480012,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED17,Transcription,0.6398827494333146,8.837252134372372,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED19,Transcription,0.6192851732884515,7.005792115075882,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED20,Transcription,0.4851692468391309,6.7099963020464815,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED21,Transcription,0.6062672738392136,9.469103959218767,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED22,Transcription,0.691144208592671,7.311938668216664,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED26,Transcription,0.1170920058312899,3.9984073192363234,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED28,Transcription,0.5072131932389403,7.745430066139881,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED29,Transcription,0.4971922404598894,6.3012700498781795,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED30,Transcription,0.6508111179193445,10.31710061864161,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED31,Transcription,0.1324948178741167,5.94856083860561,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED4,Transcription,0.5907613075233573,10.148912883115322,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED6,Transcription,0.5961709813575079,6.968209979367922,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED7,Transcription,0.656322951432432,8.869533346412116,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED8,Transcription,0.4242674882381114,5.989874800733008,functional_class_holdout,,
k562,lpm_randomGeneEmb,MED9,Transcription,0.6423014000687151,10.593230902824224,functional_class_holdout,,
k562,lpm_randomGeneEmb,METTL14,Transcription,0.1083998259965711,4.336271092925865,functional_class_holdout,,
k562,lpm_randomGeneEmb,METTL16,Transcription,-0.0239896372028356,5.92018089868069,functional_class_holdout,,
k562,lpm_randomGeneEmb,METTL3,Transcription,-0.0188701123240482,4.4370460911147,functional_class_holdout,,
k562,lpm_randomGeneEmb,MFAP1,Transcription,0.564830178687898,6.950636028513351,functional_class_holdout,,
k562,lpm_randomGeneEmb,MNAT1,Transcription,0.3401435140768765,5.031008985747416,functional_class_holdout,,
k562,lpm_randomGeneEmb,MPHOSPH10,Transcription,0.3410528932535588,7.541169637650831,functional_class_holdout,,
k562,lpm_randomGeneEmb,MRGBP,Transcription,0.1142859142990118,5.321089469569676,functional_class_holdout,,
k562,lpm_randomGeneEmb,MTPAP,Transcription,0.2176225025743172,7.300657819030041,functional_class_holdout,,
k562,lpm_randomGeneEmb,MYBBP1A,Transcription,0.4036870813656645,4.600151198771245,functional_class_holdout,,
k562,lpm_randomGeneEmb,MYBL2,Transcription,0.5222620242964207,4.119703790550493,functional_class_holdout,,
k562,lpm_randomGeneEmb,NAT10,Transcription,0.2556258880674815,7.484769115694672,functional_class_holdout,,
k562,lpm_randomGeneEmb,NCBP1,Transcription,0.1403992774969382,8.617121417434292,functional_class_holdout,,
k562,lpm_randomGeneEmb,NCBP2,Transcription,0.1856045825134573,7.265855955606957,functional_class_holdout,,
k562,lpm_randomGeneEmb,NCL,Transcription,0.3186833538676706,4.223466040208022,functional_class_holdout,,
k562,lpm_randomGeneEmb,NELFA,Transcription,0.1599990756174911,5.803454712537078,functional_class_holdout,,
k562,lpm_randomGeneEmb,NELFB,Transcription,0.4120291840433873,4.261949253249406,functional_class_holdout,,
k562,lpm_randomGeneEmb,NELFCD,Transcription,-0.0025260070769261,4.438657813581264,functional_class_holdout,,
k562,lpm_randomGeneEmb,NELFE,Transcription,0.1143290008576667,5.281306428936104,functional_class_holdout,,
k562,lpm_randomGeneEmb,NIFK,Transcription,0.5764192258250629,5.569014833658452,functional_class_holdout,,
k562,lpm_randomGeneEmb,NKAP,Transcription,0.285026776283146,6.562002247694507,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOB1,Transcription,0.1997640862345624,5.639090629501978,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOC4L,Transcription,0.3863111943443358,6.889675053357678,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOL11,Transcription,0.4601571458351292,6.333355581218148,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOL6,Transcription,0.3901019848996957,7.116478763576551,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOL8,Transcription,0.3403898985427853,4.936180179251908,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOP14,Transcription,0.2538862729517194,6.988410272120209,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOP2,Transcription,0.6070631719425388,6.505857953586677,functional_class_holdout,,
k562,lpm_randomGeneEmb,NOP58,Transcription,0.2654539837607299,6.888282738012698,functional_class_holdout,,
k562,lpm_randomGeneEmb,NRDE2,Transcription,0.5422916535009175,5.388220701428744,functional_class_holdout,,
k562,lpm_randomGeneEmb,NRF1,Transcription,0.1627965963099625,5.571894190355854,functional_class_holdout,,
k562,lpm_randomGeneEmb,NSA2,Transcription,0.3661744321317686,4.097687198605998,functional_class_holdout,,
k562,lpm_randomGeneEmb,NSRP1,Transcription,0.4225577372488929,7.0184526524735515,functional_class_holdout,,
k562,lpm_randomGeneEmb,NUDT21,Transcription,0.4033838431814997,7.999886665071694,functional_class_holdout,,
k562,lpm_randomGeneEmb,NUP107,Transcription,0.5554080311519666,5.900907315211534,functional_class_holdout,,
k562,lpm_randomGeneEmb,PAF1,Transcription,0.4484056412433657,10.51271638408823,functional_class_holdout,,
k562,lpm_randomGeneEmb,PAXBP1,Transcription,0.3818807322587066,5.296164612465492,functional_class_holdout,,
k562,lpm_randomGeneEmb,PCBP1,Transcription,0.2551685098628464,4.316850308645206,functional_class_holdout,,
k562,lpm_randomGeneEmb,PCF11,Transcription,0.4030169916728449,5.285150082187652,functional_class_holdout,,
k562,lpm_randomGeneEmb,PCID2,Transcription,0.0795709726505983,3.3670316743741835,functional_class_holdout,,
k562,lpm_randomGeneEmb,PDCD11,Transcription,0.4319287707259302,7.356612149759181,functional_class_holdout,,
k562,lpm_randomGeneEmb,PELO,Transcription,0.5996014925258946,3.31045528172848,functional_class_holdout,,
k562,lpm_randomGeneEmb,PELP1,Transcription,0.3783122115530393,5.766861352776992,functional_class_holdout,,
k562,lpm_randomGeneEmb,PES1,Transcription,0.4081588748784324,5.9469732193979095,functional_class_holdout,,
k562,lpm_randomGeneEmb,PHAX,Transcription,0.4691364552777896,5.281664866335869,functional_class_holdout,,
k562,lpm_randomGeneEmb,PHF5A,Transcription,0.5672157076090075,6.746343406613037,functional_class_holdout,,
k562,lpm_randomGeneEmb,PLRG1,Transcription,0.4867663044499616,9.979026621946224,functional_class_holdout,,
k562,lpm_randomGeneEmb,PNN,Transcription,0.3269702800771857,5.999421829336628,functional_class_holdout,,
k562,lpm_randomGeneEmb,PNPT1,Transcription,0.2775007231819432,5.587562069968826,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR1A,Transcription,0.3965725952181195,5.924552374882336,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR1C,Transcription,0.311309179901628,4.347284402242063,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR1E,Transcription,0.3319887614021088,4.023648580337132,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2A,Transcription,0.5408852415855809,5.017649937588671,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2B,Transcription,0.5161540865344937,7.105276749640126,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2C,Transcription,0.5152613583221819,7.89142845800373,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2D,Transcription,0.4901112111099293,5.201319057414909,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2E,Transcription,0.3608750719872282,3.7562128280067335,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2F,Transcription,0.519561713875097,5.544806282219778,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2G,Transcription,0.5305763346205885,8.836092246528846,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2H,Transcription,0.5103501766197791,10.098703755248527,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2I,Transcription,0.5084086390095197,8.649529765518327,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLR2L,Transcription,0.2576232139608711,5.99808047611719,functional_class_holdout,,
k562,lpm_randomGeneEmb,POLRMT,Transcription,0.0986586262007228,6.227985272008152,functional_class_holdout,,
k562,lpm_randomGeneEmb,POP1,Transcription,0.3281162587852326,5.035082594631073,functional_class_holdout,,
k562,lpm_randomGeneEmb,POP4,Transcription,0.1921912356608033,4.612030223609832,functional_class_holdout,,
k562,lpm_randomGeneEmb,POP5,Transcription,0.3419746268743667,5.680137463041474,functional_class_holdout,,
k562,lpm_randomGeneEmb,POP7,Transcription,0.1116474409878637,3.225929377957235,functional_class_holdout,,
k562,lpm_randomGeneEmb,PPAN,Transcription,0.5411941625260005,4.845250640242693,functional_class_holdout,,
