dataset,baseline,test_perturbation,top_pct,local_train_size,local_mean_similarity,local_max_similarity,local_min_similarity,performance_local_pearson_r,performance_local_l2,performance_baseline_pearson_r,performance_baseline_l2,improvement_pearson_r,improvement_l2,baseline_type,pearson_r,l2,hardness,embedding_similarity,split_fraction
k562,lpm_k562PertEmb,RBX1,0.05,39,0.996556520462036,0.9980920553207396,0.9959748387336732,0.4830583200143491,6.4753701709374,0.5052073850554115,6.186026521098057,-0.0221490650410624,-0.2893436498393429,lpm_k562PertEmb,0.4830583200143491,6.4753701709374,0.996556520462036,0.996556520462036,0.0509803921568627
k562,lpm_k562PertEmb,RBX1,0.1,77,0.996042013168335,0.9980920553207396,0.9950751066207886,0.4920603759551075,6.382504815142142,0.5052073850554115,6.186026521098057,-0.013147009100304,-0.196478294044085,lpm_k562PertEmb,0.4920603759551075,6.382504815142142,0.996042013168335,0.996042013168335,0.1006535947712418
k562,lpm_k562PertEmb,TREX2,0.01,8,0.9994789361953736,0.9996619820594788,0.9992936253547668,0.7562080227087912,2.441308614754949,0.7596126727022765,2.358692191024622,-0.0034046499934853,-0.082616423730327,lpm_k562PertEmb,0.7562080227087912,2.441308614754949,0.9994789361953736,0.9994789361953736,0.0104575163398692
k562,lpm_k562PertEmb,TREX2,0.05,39,0.9989767670631408,0.9996619820594788,0.9984297156333924,0.7568579477456261,2.385587326279669,0.7596126727022765,2.358692191024622,-0.0027547249566504,-0.0268951352550472,lpm_k562PertEmb,0.7568579477456261,2.385587326279669,0.9989767670631408,0.9989767670631408,0.0509803921568627
k562,lpm_k562PertEmb,TREX2,0.1,77,0.9985507130622864,0.9996619820594788,0.9978357553482056,0.7865204090192262,2.2275949775189368,0.7596126727022765,2.358692191024622,0.0269077363169496,0.1310972135056851,lpm_k562PertEmb,0.7865204090192262,2.2275949775189368,0.9985507130622864,0.9985507130622864,0.1006535947712418
k562,lpm_k562PertEmb,HIRA,0.01,8,0.9997278451919556,0.9998976588249208,0.9996389746665956,0.2108113940455371,2.6602932231444747,0.2991779670187792,2.452473770659159,-0.0883665729732421,-0.2078194524853156,lpm_k562PertEmb,0.2108113940455371,2.6602932231444747,0.9997278451919556,0.9997278451919556,0.0104575163398692
k562,lpm_k562PertEmb,HIRA,0.05,39,0.9994114637374878,0.9998976588249208,0.999181032180786,0.3215461213147184,2.4047550078507007,0.2991779670187792,2.452473770659159,0.0223681542959391,0.0477187628084583,lpm_k562PertEmb,0.3215461213147184,2.4047550078507007,0.9994114637374878,0.9994114637374878,0.0509803921568627
k562,lpm_k562PertEmb,HIRA,0.1,77,0.9991947412490844,0.9998976588249208,0.998762309551239,0.291276281843269,2.4281911781673133,0.2991779670187792,2.452473770659159,-0.0079016851755101,0.0242825924918457,lpm_k562PertEmb,0.291276281843269,2.4281911781673133,0.9991947412490844,0.9991947412490844,0.1006535947712418
k562,lpm_k562PertEmb,RPL24,0.01,8,0.9990982413291932,0.9995162487030028,0.9987576007843018,0.921233804161558,3.1258109540553294,0.9667191001310176,2.8501653681193635,-0.0454852959694596,-0.2756455859359659,lpm_k562PertEmb,0.921233804161558,3.1258109540553294,0.9990982413291932,0.9990982413291932,0.0104575163398692
k562,lpm_k562PertEmb,RPL24,0.05,39,0.996246337890625,0.9995162487030028,0.9921729564666748,0.947531563137178,2.5227699849100422,0.9667191001310176,2.8501653681193635,-0.0191875369938395,0.3273953832093212,lpm_k562PertEmb,0.947531563137178,2.5227699849100422,0.996246337890625,0.996246337890625,0.0509803921568627
k562,lpm_k562PertEmb,RPL24,0.1,77,0.9918925166130066,0.9995162487030028,0.984318733215332,0.9736281806602712,1.8190472544559664,0.9667191001310176,2.8501653681193635,0.0069090805292536,1.031118113663397,lpm_k562PertEmb,0.9736281806602712,1.8190472544559664,0.9918925166130066,0.9918925166130066,0.1006535947712418
k562,lpm_k562PertEmb,ARCN1,0.01,8,0.9990545511245728,0.9993783831596376,0.9988309741020204,0.7714133859853365,3.152100237494914,0.815176452667016,2.8312109873574127,-0.0437630666816795,-0.3208892501375011,lpm_k562PertEmb,0.7714133859853365,3.152100237494914,0.9990545511245728,0.9990545511245728,0.0104575163398692
